proverb_id,kikuyu_text,system,translation,expert_translation,cultural_authenticity,semantic_similarity,context_preservation,translation_fidelity,rouge1_f,rouge2_f,rougeL_f,word_overlap,structural_similarity,overall_quality,quality_grade,recommendations,evaluation_timestamp,error
MW_067,Ngia itari thiiri ti ngia.,Raw GPT-4,A goat that doesn't roam will not be a goat.,A poor person with no debts is not so poor a person.,0.5212668418884278,0.17816710472106934,1.0,0.2897930725268578,0.2608695652173913,0.0,0.2608695652173913,0.11764705882352941,0.17647058823529413,0.30993431213977135,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:07.239734,
MW_067,Ngia itari thiiri ti ngia.,Traditional RAG,A cow without a calf is not a cow.,A poor person with no debts is not so poor a person.,0.5543038606643678,0.2607596516609192,1.0,0.34749298430842795,0.380952380952381,0.10526315789473685,0.380952380952381,0.21428571428571427,0.3076923076923077,0.3433440887736969,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:07.299854,
MW_067,Ngia itari thiiri ti ngia.,OG-RAG,A goat without a shepherd is not a goat.,A poor person with no debts is not so poor a person.,0.5592855215072632,0.27321380376815796,1.0,0.3691596298536538,0.380952380952381,0.10526315789473685,0.380952380952381,0.21428571428571427,0.3076923076923077,0.3529200790516841,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:07.362413,
MW_068,,Raw GPT-4,,,,,,,,,,,,,,,,'float' object is not subscriptable
MW_068,,Traditional RAG,,,,,,,,,,,,,,,,'float' object is not subscriptable
MW_068,,OG-RAG,,,,,,,,,,,,,,,,'float' object is not subscriptable
MW_069,"Riua ritiri gitonga no ngia theri. (Riua ritiui gitonga no ngia their) (GJW R 23,Ba",Raw GPT-4,A river does not prevent the growth of reeds on its banks.,"The sun has no rich people, but only the poor people.",0.4967375546693802,0.11684388667345047,1.0,0.21593722252149788,0.08695652173913043,0.0,0.08695652173913043,0.047619047619047616,0.09090909090909091,0.27427304975027633,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:07.485741,
MW_069,"Riua ritiri gitonga no ngia theri. (Riua ritiui gitonga no ngia their) (GJW R 23,Ba",Traditional RAG,The river does not break its banks without cause.,"The sun has no rich people, but only the poor people.",0.5207446813583374,0.1768617033958435,1.0,0.24444049059437112,0.09999999999999999,0.0,0.09999999999999999,0.05555555555555555,0.10526315789473684,0.29385204425136485,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:07.546945,
MW_069,"Riua ritiri gitonga no ngia theri. (Riua ritiui gitonga no ngia their) (GJW R 23,Ba",OG-RAG,A river does not flow with wealth for the poor.,"The sun has no rich people, but only the poor people.",0.6365962982177735,0.4664907455444336,1.0,0.36759388701044343,0.1904761904761905,0.10526315789473685,0.1904761904761905,0.05263157894736842,0.15789473684210525,0.3832963797407646,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:07.607359,
MW_070,Ruthuuro rutiiyuragia ikumbi,Raw GPT-4,A secret does not cross the doorway.,Selected goods do not fill the granary.,0.5441902458667756,0.23547561466693878,1.0,0.34038349810046153,0.2857142857142857,0.0,0.2857142857142857,0.16666666666666666,0.23076923076923078,0.3368103226818718,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:07.668696,
MW_070,Ruthuuro rutiiyuragia ikumbi,Traditional RAG,A small leak will sink a great ship.,Selected goods do not fill the granary.,0.4894980847835541,0.09874521195888519,1.0,0.17968902931381495,0.0,0.0,0.0,0.0,0.06666666666666667,0.2586903941732569,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:07.726033,
MW_070,Ruthuuro rutiiyuragia ikumbi,OG-RAG,Borrowed feathers do not make a fine bird.,Selected goods do not fill the granary.,0.5776253461837768,0.31906336545944214,1.0,0.36213005336868015,0.26666666666666666,0.15384615384615383,0.26666666666666666,0.15384615384615385,0.21428571428571427,0.3577956571525488,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:07.786040,
MW_071,Ruua rukuhi rutiri thogora.,Raw GPT-4,A borrowed cooking pot does not have a lid.,A short hide is of no value.,0.5561973333358765,0.26549333333969116,1.0,0.24589470432116212,0.125,0.0,0.125,0.07142857142857142,0.13333333333333333,0.30854207984675736,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:07.845137,
MW_071,Ruua rukuhi rutiri thogora.,Traditional RAG,A river that flows does not need a leader.,A short hide is of no value.,0.5346596360206604,0.211649090051651,1.0,0.22937480056569687,0.125,0.0,0.125,0.07142857142857142,0.13333333333333333,0.29414503460625807,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:07.904359,
MW_071,Ruua rukuhi rutiri thogora.,OG-RAG,A small river does not prevent the cultivation of crops.,A short hide is of no value.,0.5531870126724243,0.2579675316810608,1.0,0.26286216550013597,0.23529411764705882,0.0,0.23529411764705882,0.13333333333333333,0.1875,0.3132765629940173,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:07.964767,
MW_072,,Raw GPT-4,,,,,,,,,,,,,,,,'float' object is not subscriptable
MW_072,,Traditional RAG,,,,,,,,,,,,,,,,'float' object is not subscriptable
MW_072,,OG-RAG,,,,,,,,,,,,,,,,'float' object is not subscriptable
MW_073,Thiina nduri miri .,Raw GPT-4,The journey of a thousand miles starts with one step.,Poverty has no roots.,0.484687477350235,0.08671869337558746,1.0,0.09645217161227322,0.0,0.0,0.0,0.0,0.06666666666666667,0.22763325100438964,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:08.074011,
MW_073,Thiina nduri miri .,Traditional RAG,The journey is not seen by the hill.,Poverty has no roots.,0.5926379919052125,0.356594979763031,1.0,0.22064157625039418,0.0,0.0,0.0,0.0,0.08333333333333333,0.31427974844972295,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:08.134130,
MW_073,Thiina nduri miri .,OG-RAG,The journey is long for the one who travels alone.,Poverty has no roots.,0.5301036834716797,0.20025920867919922,1.0,0.14023358018057688,0.0,0.0,0.0,0.0,0.07142857142857142,0.2611232264518738,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:08.193664,
MW_074,Thiiri utarihwo no wa urogi.,Raw GPT-4,A journey is not cursed by the one who does not undertake it.,The only debt which is not payable is the one of poisoning someone.,0.546395480632782,0.24098870158195496,1.0,0.3544152340242867,0.3076923076923077,0.16666666666666666,0.3076923076923077,0.21052631578947367,0.25,0.3426035241616131,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:08.271399,
MW_074,Thiiri utarihwo no wa urogi.,Traditional RAG,A secret is not bewitched by a witch.,The only debt which is not payable is the one of poisoning someone.,0.48823517858982085,0.09558794647455215,1.0,0.20030770860419267,0.1904761904761905,0.10526315789473685,0.1904761904761905,0.125,0.17647058823529413,0.2654017694473958,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:08.332879,
MW_074,Thiiri utarihwo no wa urogi.,OG-RAG,A river is not cursed by those who drink from it.,The only debt which is not payable is the one of poisoning someone.,0.596014404296875,0.3650360107421875,1.0,0.30841647724946003,0.16666666666666669,0.0909090909090909,0.16666666666666669,0.1,0.14285714285714285,0.346351528756061,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:08.397288,
MW_075,Thogora nduri mwana na nyina.,Raw GPT-4,A secret is between the child and the mother.,"In business bargain, there is no child or mother.",0.6237939834594727,0.43448495864868164,1.0,0.43030102804404535,0.3333333333333333,0.0,0.3333333333333333,0.21428571428571427,0.25,0.400122953199205,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:08.458354,
MW_075,Thogora nduri mwana na nyina.,Traditional RAG,Raise a child with both the mother and father.,"In business bargain, there is no child or mother.",0.6327420473098755,0.4568551182746887,1.0,0.38176136956074025,0.2222222222222222,0.0,0.2222222222222222,0.058823529411764705,0.16666666666666666,0.3867132982702093,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:08.519318,
MW_075,Thogora nduri mwana na nyina.,OG-RAG,A borrower is a child to his lender.,"In business bargain, there is no child or mother.",0.6297692894935608,0.449423223733902,1.0,0.36650431077985485,0.23529411764705882,0.0,0.23529411764705882,0.14285714285714285,0.1875,0.3801842245703735,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:08.579972,
MW_076,Thogora ni mururumo utaruo.,Raw GPT-4,"A secret is like a growing tumor, it will eventually reveal itself.",Buying and selling causes much noice but no strife.,0.4692027658224106,0.04800691455602646,1.0,0.13552697911767572,0.0,0.0,0.0,0.0,0.045454545454545456,0.23511554902015075,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:08.641814,
MW_076,Thogora ni mururumo utaruo.,Traditional RAG,A visitor brings freshness if he does not overstay.,Buying and selling causes much noice but no strife.,0.5041268825531007,0.13531720638275146,1.0,0.20262418012869984,0.0,0.0,0.0,0.0,0.05263157894736842,0.2725692160662852,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:08.705737,
MW_076,Thogora ni mururumo utaruo.,OG-RAG,A borrowed coat does not warm the body.,Buying and selling causes much noice but no strife.,0.5070709466934205,0.14267736673355103,1.0,0.17019851626523957,0.0,0.0,0.0,0.0,0.05555555555555555,0.26239785937020205,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:08.767457,
MW_077,Thogora ni maitho.,Raw GPT-4,Observation is the key to learning.,Buying and selling involves the eyes.,0.542475587129593,0.23118896782398224,1.0,0.2947777275999826,0.16666666666666666,0.0,0.16666666666666666,0.09090909090909091,0.16666666666666666,0.3201624395118311,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:08.851482,
MW_077,Thogora ni maitho.,Traditional RAG,Leadership is eyes.,Buying and selling involves the eyes.,0.5973370552062989,0.36834263801574707,1.0,0.3024747281103162,0.2222222222222222,0.0,0.2222222222222222,0.125,0.2222222222222222,0.3448009769211302,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:08.977194,
MW_077,Thogora ni maitho.,OG-RAG,Wisdom is in the eyes.,Buying and selling involves the eyes.,0.5553417444229126,0.2633543610572815,1.0,0.3356056398016619,0.3636363636363636,0.22222222222222224,0.3636363636363636,0.2222222222222222,0.3,0.3395986716997467,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:09.033773,
MW_078,Thogora uuragagwo ni kiongereri.,Raw GPT-4,The one who is absent is always wrong.,A bargain breaks down over the extra demand.,0.471854442358017,0.05463610589504242,1.0,0.20396571065633845,0.125,0.0,0.125,0.07142857142857142,0.13333333333333333,0.2601297756729253,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:09.092280,
MW_078,Thogora uuragagwo ni kiongereri.,Traditional RAG,A secret is only known when revealed.,A bargain breaks down over the extra demand.,0.48181086480617524,0.07952716201543808,1.0,0.21135182272271932,0.13333333333333333,0.0,0.13333333333333333,0.07142857142857142,0.13333333333333333,0.26669748387542186,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:09.152901,
MW_078,Thogora uuragagwo ni kiongereri.,OG-RAG,The one who perseveres is the one who wears the crown.,A bargain breaks down over the extra demand.,0.4983644247055054,0.12091106176376343,1.0,0.21490450236084266,0.10526315789473685,0.0,0.10526315789473685,0.07142857142857142,0.13333333333333333,0.27456234570849714,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:09.214044,
MW_079,Tiga kwihira uriri wi riikoini. GJW T 85) MW,Raw GPT-4,"Do not despise a small beginning, the dawn is friend to the day.",When you are poor do not equate yourself with the rich.,0.5040797591209412,0.1351993978023529,1.0,0.2794078574126417,0.24999999999999994,0.0909090909090909,0.24999999999999994,0.15,0.18181818181818182,0.29942465374280103,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:09.277062,
MW_079,Tiga kwihira uriri wi riikoini. GJW T 85) MW,Traditional RAG,"Do not despise a small beginning, it grows to be a big tree.",When you are poor do not equate yourself with the rich.,0.5038135826587677,0.13453395664691925,1.0,0.25358274403967224,0.16666666666666669,0.0909090909090909,0.16666666666666669,0.09523809523809523,0.13043478260869565,0.2902793934773924,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:09.343220,
MW_079,Tiga kwihira uriri wi riikoini. GJW T 85) MW,OG-RAG,"Do not despise the small beginnings, for they are the roots of prosperity.",When you are poor do not equate yourself with the rich.,0.6177645444869995,0.4194113612174988,1.0,0.37616893409055585,0.33333333333333337,0.0909090909090909,0.24999999999999994,0.21052631578947367,0.23809523809523808,0.37876494472649436,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:09.409157,
MW_080,Uhunii eetaga uhutii mukoroku. .,Raw GPT-4,The one who fetches firewood is the one who gets pricked by thorns.,"He who is satisfied, calls the hungry one greedy.",0.5639395713806152,0.2848489284515381,1.0,0.369719473110325,0.3636363636363637,0.0,0.3636363636363637,0.26666666666666666,0.29411764705882354,0.35497764414085986,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:09.490218,
MW_080,Uhunii eetaga uhutii mukoroku. .,Traditional RAG,The one who fetches firewood is the one who gets pricked by thorns.,"He who is satisfied, calls the hungry one greedy.",0.5639395713806152,0.2848489284515381,1.0,0.369719473110325,0.3636363636363637,0.0,0.3636363636363637,0.26666666666666666,0.29411764705882354,0.35497764414085986,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:09.552587,
MW_080,Uhunii eetaga uhutii mukoroku. .,OG-RAG,The one who seeks honey must brave the bees.,"He who is satisfied, calls the hungry one greedy.",0.5700278401374816,0.3000696003437042,1.0,0.3524166503697296,0.3333333333333333,0.0,0.2222222222222222,0.21428571428571427,0.25,0.351356963684398,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:09.612982,
MW_081,Ukari muhithe ndumenanagirwo. MW,Raw GPT-4,A guest is not served food that is not good.,Hidden miserliness does not attract scorn.,0.5400777220726014,0.2251943051815033,1.0,0.27907400081952016,0.125,0.0,0.125,0.07692307692307693,0.14285714285714285,0.31370698911587264,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:09.674296,
MW_081,Ukari muhithe ndumenanagirwo. MW,Traditional RAG,You do not show a monkey a ripe banana.,Hidden miserliness does not attract scorn.,0.5593994736671448,0.27349868416786194,1.0,0.2941677629019751,0.13333333333333333,0.0,0.13333333333333333,0.07692307692307693,0.14285714285714285,0.3267185064825492,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:09.734533,
MW_081,Ukari muhithe ndumenanagirwo. MW,OG-RAG,Wealth is not found in the hands of the stingy.,Hidden miserliness does not attract scorn.,0.5843655467033386,0.33591386675834656,1.0,0.3069100256045297,0.125,0.0,0.125,0.07142857142857142,0.13333333333333333,0.34116472764292083,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:09.794040,
MW_082,"Urugari nduri indo, ni heho iri indo.",Raw GPT-4,"A market is not a farm, it is wisdom that is wealth.","Warmth has no wealth, it is the cold that has.",0.6235919237136841,0.4339798092842102,1.0,0.41839205912359945,0.3636363636363636,0.09999999999999999,0.2727272727272727,0.1875,0.375,0.3958739901787335,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:09.857001,
MW_082,"Urugari nduri indo, ni heho iri indo.",Traditional RAG,"The forest that you know, is better than the unknown path.","Warmth has no wealth, it is the cold that has.",0.5276459991931916,0.19411499798297882,1.0,0.28877318016754144,0.28571428571428564,0.0,0.1904761904761905,0.17647058823529413,0.2777777777777778,0.31212901273591614,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:09.935663,
MW_082,"Urugari nduri indo, ni heho iri indo.",OG-RAG,"A borrowed coat does not provide warmth, true warmth comes from one's own coat.","Warmth has no wealth, it is the cold that has.",0.7026869058609009,0.6317172646522522,1.0,0.34800803217149134,0.08,0.0,0.08,0.043478260869565216,0.13043478260869565,0.4028775736043823,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:09.998009,
MW_083,Urume uri iraria.(Urume wi indo),Raw GPT-4,A visitor brings blessings. (A visitor brings food),Bravery brings wealth.,0.5499262094497681,0.24981552362442017,1.0,0.23634586107603367,0.18181818181818182,0.0,0.18181818181818182,0.125,0.2,0.30269153515651903,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:10.054825,
MW_083,Urume uri iraria.(Urume wi indo),Traditional RAG,The man is a blessing. (The man has wealth),Bravery brings wealth.,0.6442953228950501,0.4857383072376251,1.0,0.3050859269130137,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.36449820357757484,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:10.113479,
MW_083,Urume uri iraria.(Urume wi indo),OG-RAG,A borrower is a slave. (A borrower is not wealthy),Bravery brings wealth.,0.5794618248939514,0.32365456223487854,1.0,0.18761243011554082,0.0,0.0,0.0,0.0,0.08333333333333333,0.2974490804980199,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:10.176100,
MW_084,Utaana uminagira murokerwo ng’ombe.,Raw GPT-4,You don't show a grown-up how a cow is roped.,Generosity ruins the man who gives his cows to morning visitors.,0.5861521363258362,0.34038034081459045,1.0,0.2508864542653438,0.08695652173913043,0.0,0.08695652173913043,0.0,0.045454545454545456,0.3222711135232048,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:10.240982,
MW_084,Utaana uminagira murokerwo ng’ombe.,Traditional RAG,You don't appreciate the value of a cow until you lose it.,Generosity ruins the man who gives his cows to morning visitors.,0.6493628740310669,0.49840718507766724,1.0,0.3678851907606204,0.16666666666666669,0.0,0.16666666666666669,0.047619047619047616,0.08695652173913043,0.38850496637864385,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:10.304825,
MW_084,Utaana uminagira murokerwo ng’ombe.,OG-RAG,The one who despises the calf will not own a cow.,Generosity ruins the man who gives his cows to morning visitors.,0.6612331867218018,0.5280829668045044,1.0,0.3986440802476053,0.2727272727272727,0.0,0.2727272727272727,0.10526315789473684,0.15,0.40401870277538254,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:10.366793,
MW_085,Utari ndari ngoro (Githumbi/ githumba gitiri ngoro),Raw GPT-4,The stomach is not a sack (A big stomach doesn't mean a big heart).,He who has nothing has no heart.,0.5783798933029175,0.3209497332572937,1.0,0.21722778620157532,0.09090909090909091,0.0,0.09090909090909091,0.0,0.10526315789473684,0.3073816824917184,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:10.429536,
MW_085,Utari ndari ngoro (Githumbi/ githumba gitiri ngoro),Traditional RAG,There is no heart in a stomach (A big stomach doesn't have a heart).,He who has nothing has no heart.,0.6611889600753784,0.527972400188446,1.0,0.3263233168930506,0.18181818181818182,0.1,0.18181818181818182,0.058823529411764705,0.16666666666666666,0.3786887449427191,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:10.491507,
MW_085,Utari ndari ngoro (Githumbi/ githumba gitiri ngoro),OG-RAG,A home without a heart is not a home (A hollow gourd makes no sound),He who has nothing has no heart.,0.6511429309844972,0.5028573274612427,1.0,0.28925021315570115,0.18181818181818182,0.0,0.09090909090909091,0.058823529411764705,0.1111111111111111,0.3616947469982943,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:10.553338,
MW_086,Utari ndeetagwo ndundu. .,Raw GPT-4,A place you have never been to is called a wilderness.,A poor man is not invited to a private discussion.,0.5655921339988709,0.2889803349971771,1.0,0.36311498933117814,0.380952380952381,0.0,0.28571428571428564,0.1875,0.23529411764705882,0.35332709986546074,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:10.621156,
MW_086,Utari ndeetagwo ndundu. .,Traditional RAG,A place is not deserted without reason.,A poor man is not invited to a private discussion.,0.5692918062210084,0.29822951555252075,1.0,0.3728024377478425,0.3529411764705882,0.13333333333333333,0.3529411764705882,0.23076923076923078,0.2857142857142857,0.3581975757001482,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:10.684144,
MW_086,Utari ndeetagwo ndundu. .,OG-RAG,One does not inherit poverty.,A poor man is not invited to a private discussion.,0.6167020082473755,0.4167550206184387,1.0,0.2920217663739627,0.13333333333333333,0.0,0.13333333333333333,0.07692307692307693,0.14285714285714285,0.3488884215298372,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:10.741372,
MW_087,Utari ni wa kwa mari. (Muthiini egiritagia itonga) .,Raw GPT-4,A poor man does not rule. (He who lacks counsel cannot lead).,"A poor man leans on the rich. Kiswahili : Maskini hutegemea matajiri. Meaning: Each person needs another, regardless of status. Teaching: This proverb teaches that within a family or community, people cannot be equal. Some are poor and others rich. But they need each other for daily objectives to be achieved. Bible parallel: 1 Thessalonians 5:11 “Therefore encourage one another and build each other up, just as in fact you are doing.”",0.6079211831092834,0.3948029577732086,1.0,0.199274215200579,0.09523809523809525,0.04878048780487806,0.09523809523809525,0.056338028169014086,0.07894736842105263,0.31291444856391604,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:10.860538,
MW_087,Utari ni wa kwa mari. (Muthiini egiritagia itonga) .,Traditional RAG,He who is not at home does not inherit. (The absent one does not participate in the division of property).,"A poor man leans on the rich. Kiswahili : Maskini hutegemea matajiri. Meaning: Each person needs another, regardless of status. Teaching: This proverb teaches that within a family or community, people cannot be equal. Some are poor and others rich. But they need each other for daily objectives to be achieved. Bible parallel: 1 Thessalonians 5:11 “Therefore encourage one another and build each other up, just as in fact you are doing.”",0.530201005935669,0.20050251483917236,1.0,0.13825940422117028,0.08695652173913045,0.0,0.06521739130434782,0.05263157894736842,0.075,0.2604711938516772,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:10.983254,
MW_087,Utari ni wa kwa mari. (Muthiini egiritagia itonga) .,OG-RAG,No one is born with wealth. (The morning sun does not promise riches).,"A poor man leans on the rich. Kiswahili : Maskini hutegemea matajiri. Meaning: Each person needs another, regardless of status. Teaching: This proverb teaches that within a family or community, people cannot be equal. Some are poor and others rich. But they need each other for daily objectives to be achieved. Bible parallel: 1 Thessalonians 5:11 “Therefore encourage one another and build each other up, just as in fact you are doing.”",0.6089654207229614,0.39741355180740356,1.0,0.18195020010841811,0.07058823529411765,0.0,0.047058823529411764,0.013333333333333334,0.05063291139240506,0.3072687383271309,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:11.097564,
MW_088,Uthaka nduriagwo.,Raw GPT-4,A cooking pot is not ridiculed.,Beauty is not consumed.,0.5735137104988098,0.30878427624702454,1.0,0.39019815260043705,0.4,0.25,0.4,0.25,0.3333333333333333,0.3659748376096769,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:11.154158,
MW_088,Uthaka nduriagwo.,Traditional RAG,Soil is not sold.,Beauty is not consumed.,0.5665860176086426,0.29146504402160645,1.0,0.4307394734820964,0.5,0.3333333333333333,0.5,0.3333333333333333,0.42857142857142855,0.3773932227621908,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:11.211583,
